DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6020;P6040;DPTO;AREA;FEX_C
5289084;1;2;1;10;2;23;94;94;2,80581351849169
5289084;1;3;1;10;1;3;94;94;2,80581351849169
5289084;1;4;1;10;2;16;94;94;2,80581351849169
5289085;1;1;1;10;2;46;94;94;1,24897003745308
5289085;1;2;1;10;2;16;94;94;1,24897003745308
5289086;1;1;1;10;1;35;94;94;2,83091465298012
5289086;1;2;1;10;2;32;94;94;2,83091465298012
5289086;1;3;1;10;2;9;94;94;2,83091465298012
5289086;1;4;1;10;1;4;94;94;2,83091465298012
5289087;1;1;1;10;1;58;94;94;4,03301666273079
5289087;1;2;1;10;1;60;94;94;4,03301666273079
5289087;1;3;1;10;1;18;94;94;4,03301666273079
5289088;1;1;1;10;1;52;94;94;2,49781303383847
5289089;1;1;1;10;1;67;94;94;2,93055097414413
5289090;1;1;1;10;2;33;94;94;1,84059246597732
5289090;1;2;1;10;1;49;94;94;1,84059246597732
5289090;1;3;1;10;2;3;94;94;1,84059246597732
5289091;1;1;1;10;2;31;94;94;1,84071950704501
5289091;1;2;1;10;2;6;94;94;1,84071950704501
5289092;1;1;1;10;1;25;94;94;4,34255321992997
5289092;1;2;1;10;2;27;94;94;4,34255321992997
5289092;1;3;1;10;1;6;94;94;4,34255321992997
5289092;1;4;1;10;2;4;94;94;4,34255321992997
5289092;1;5;1;10;2;2;94;94;4,34255321992997
5289092;1;6;1;10;2;2;94;94;4,34255321992997
5289093;1;1;1;10;1;61;94;94;2,93055097414413
5289308;1;1;1;10;1;35;86;86;12,2068261339368
5289308;1;2;1;10;2;31;86;86;12,2068261339368
5289308;1;3;1;10;1;12;86;86;12,2068261339368
5289308;1;4;1;10;1;9;86;86;12,2068261339368
5289308;1;5;1;10;1;5;86;86;12,2068261339368
5289309;1;1;1;10;1;37;86;86;7,8904828655102
5289309;1;2;1;10;2;37;86;86;7,8904828655102
5289309;1;3;1;10;1;16;86;86;7,8904828655102
5289355;1;1;1;10;1;36;86;86;9,43868750430758
5289355;1;2;1;10;1;42;86;86;9,43868750430758
5289357;1;1;1;10;1;53;86;86;7,8904828655102
5289357;1;2;1;10;2;51;86;86;7,8904828655102
5289357;1;3;1;10;1;14;86;86;7,8904828655102
5289358;1;1;1;10;1;44;86;86;8,22740805452282
5289358;1;2;1;10;2;52;86;86;8,22740805452282
5289358;1;3;1;10;1;31;86;86;8,22740805452282
5289358;1;4;1;10;1;16;86;86;8,22740805452282
5289359;1;1;1;10;2;27;81;81;13,9156396772647
5289359;1;2;1;10;2;8;81;81;13,9156396772647
5289379;1;1;1;10;2;31;86;86;9,32263188098531
5289379;1;2;1;10;1;14;86;86;9,32263188098531
5289379;1;3;1;10;2;8;86;86;9,32263188098531
5289380;1;1;1;10;1;53;86;86;7,00331563963419
5289380;1;2;1;10;1;25;86;86;7,00331563963419
5289380;1;3;1;10;2;51;86;86;7,00331563963419
5289381;1;1;1;10;2;38;86;86;8,09853946609668
5289381;1;2;1;10;2;7;86;86;8,09853946609668
5289382;1;1;1;10;2;51;86;86;7,8904828655102
5289382;1;2;1;10;1;32;86;86;7,8904828655102
5289382;1;3;1;10;1;12;86;86;7,8904828655102
5289383;1;1;1;10;1;52;86;86;9,56306232812106
5289383;1;2;1;10;2;50;86;86;9,56306232812106
5289383;1;3;1;10;1;27;86;86;9,56306232812106
5289383;1;4;1;10;2;24;86;86;9,56306232812106
5289383;1;5;1;10;1;4;86;86;9,56306232812106
5289384;1;1;1;10;1;57;86;86;7,8760240336304
5289384;1;2;1;10;2;51;86;86;7,8760240336304
5289384;1;3;1;10;1;23;86;86;7,8760240336304
5289384;1;4;1;10;2;20;86;86;7,8760240336304
5289386;1;1;1;10;2;59;86;86;9,37746712527207
5289386;1;2;1;10;1;20;86;86;9,37746712527207
5289386;1;3;1;10;1;19;86;86;9,37746712527207
5289387;1;1;1;10;1;43;86;86;8,2920579197838
5289387;1;2;1;10;2;39;86;86;8,2920579197838
5289387;1;3;1;10;1;20;86;86;8,2920579197838
5289387;1;4;1;10;2;18;86;86;8,2920579197838
5289388;1;1;1;10;2;23;86;86;13,4827554489825
5289388;1;2;1;10;1;9;86;86;13,4827554489825
5289388;1;3;1;10;1;4;86;86;13,4827554489825
5289654;1;1;1;10;1;41;97;97;4,60915354995766
5289654;1;2;1;10;2;35;97;97;4,60915354995766
5289654;1;3;1;10;1;5;97;97;4,60915354995766
5289654;1;4;1;10;2;3;97;97;4,60915354995766
5289655;1;1;1;10;1;42;97;97;1,58966084554411
5289655;1;2;1;10;2;42;97;97;1,58966084554411
5289655;1;3;1;10;2;26;97;97;1,58966084554411
5289655;1;4;1;10;1;3;97;97;1,58966084554411
5289655;1;5;1;10;1;1;97;97;1,58966084554411
5289655;1;6;1;10;2;12;97;97;1,58966084554411
5289656;1;1;1;10;1;46;97;97;4,98971809514773
5289656;1;2;1;10;1;23;97;97;4,98971809514773
5289656;1;3;1;10;2;12;97;97;4,98971809514773
5289656;1;4;1;10;1;8;97;97;4,98971809514773
5289657;1;1;1;10;2;38;97;97;3,36890722797024
5289657;1;2;1;10;1;32;97;97;3,36890722797024
5289657;1;3;1;10;1;19;97;97;3,36890722797024
5289657;1;4;1;10;1;12;97;97;3,36890722797024
5289657;1;5;1;10;1;10;97;97;3,36890722797024
5290031;1;1;1;10;1;47;81;81;30,3617256638947
5290031;1;2;1;10;2;34;81;81;30,3617256638947
5290031;1;3;1;10;1;14;81;81;30,3617256638947
5290031;1;4;1;10;1;9;81;81;30,3617256638947
5290031;1;5;1;10;1;5;81;81;30,3617256638947
5290031;1;6;1;10;1;80;81;81;30,3617256638947
5290031;2;1;2;10;1;31;81;81;30,3617256638947
5290031;2;2;2;10;2;24;81;81;30,3617256638947
5290031;2;3;2;10;1;9;81;81;30,3617256638947
5290031;2;4;2;10;2;7;81;81;30,3617256638947
5290073;1;1;1;10;2;70;81;81;9,62325058580604
5290262;1;1;1;10;2;24;85;85;29,3786705031512
5290262;1;2;1;10;1;27;85;85;29,3786705031512
5290262;1;3;1;10;2;5;85;85;29,3786705031512
5290262;1;4;1;10;1;1;85;85;29,3786705031512
5290262;2;1;2;10;1;27;85;85;29,3786705031512
5290262;2;2;2;10;2;32;85;85;29,3786705031512
5290263;1;1;1;10;2;22;85;85;31,384256102519
5290263;1;2;1;10;2;1;85;85;31,384256102519
5290263;1;3;1;10;2;55;85;85;31,384256102519
5290263;1;4;1;10;1;31;85;85;31,384256102519
5290263;1;5;1;10;1;6;85;85;31,384256102519
5290265;1;1;1;10;1;39;85;85;25,5333233762439
5290265;1;2;1;10;2;41;85;85;25,5333233762439
5290265;1;3;1;10;1;16;85;85;25,5333233762439
5290265;1;4;1;10;2;4;85;85;25,5333233762439
5290266;1;1;1;10;1;57;85;85;25,3137858205286
5290266;1;2;1;10;2;57;85;85;25,3137858205286
5290266;1;3;1;10;1;24;85;85;25,3137858205286
5290266;1;4;1;10;2;22;85;85;25,3137858205286
5290267;1;1;1;10;1;33;91;91;5,75648007569054
5290267;1;2;1;10;2;29;91;91;5,75648007569054
5290267;1;3;1;10;1;9;91;91;5,75648007569054
5290267;1;4;1;10;2;5;91;91;5,75648007569054
5290269;1;1;1;10;1;61;91;91;3,01053447144818
5290269;1;2;1;10;2;21;91;91;3,01053447144818
5290269;1;3;1;10;2;15;91;91;3,01053447144818
5290269;1;4;1;10;2;33;91;91;3,01053447144818
5290269;1;5;1;10;2;9;91;91;3,01053447144818
5290269;1;6;1;10;1;7;91;91;3,01053447144818
5290375;1;1;1;10;1;56;97;97;1,58966084554411
5290376;1;1;1;10;1;32;97;97;1,58966084554411
5290377;1;1;1;10;2;26;97;97;1,58966084554411
5290377;1;2;1;10;1;35;97;97;1,58966084554411
5290377;1;3;1;10;2;27;97;97;1,58966084554411
5290377;1;4;1;10;2;4;97;97;1,58966084554411
5290379;1;1;1;10;1;34;97;97;1,58966084554411
5290411;1;1;1;10;1;37;97;97;1,58966084554411
5290411;1;2;1;10;2;36;97;97;1,58966084554411
5290411;1;3;1;10;2;14;97;97;1,58966084554411
5290411;1;4;1;10;2;12;97;97;1,58966084554411
5290411;1;5;1;10;1;9;97;97;1,58966084554411
5290412;1;1;1;10;1;59;97;97;1,58966084554411
5290412;1;2;1;10;2;17;97;97;1,58966084554411
5290412;1;3;1;10;2;15;97;97;1,58966084554411
5290412;1;4;1;10;2;13;97;97;1,58966084554411
5290413;1;1;1;10;1;31;97;97;1,58966084554411
5290413;1;2;1;10;2;25;97;97;1,58966084554411
5290413;1;3;1;10;2;5;97;97;1,58966084554411
5290414;1;1;1;10;1;49;97;97;1,58966084554411
5290414;1;2;1;10;2;49;97;97;1,58966084554411
5290414;1;3;1;10;1;22;97;97;1,58966084554411
5290414;1;4;1;10;1;17;97;97;1,58966084554411
5290414;2;1;2;10;1;32;97;97;1,58966084554411
5290414;2;2;2;10;2;21;97;97;1,58966084554411
5290414;2;3;2;10;1;0;97;97;1,58966084554411
5290415;1;1;1;10;1;69;97;97;1,58966084554411
5290415;1;2;1;10;2;67;97;97;1,58966084554411
5290723;1;1;1;10;2;33;81;81;8,6353834617621
5290723;1;2;1;10;1;39;81;81;8,6353834617621
5290723;1;3;1;10;1;17;81;81;8,6353834617621
5290723;1;4;1;10;1;9;81;81;8,6353834617621
5290724;1;1;1;10;1;25;81;81;30,3617256638947
5290724;1;2;1;10;2;24;81;81;30,3617256638947
5290724;1;3;1;10;2;9;81;81;30,3617256638947
5290724;1;4;1;10;1;7;81;81;30,3617256638947
5290724;1;5;1;10;1;0;81;81;30,3617256638947
5290843;1;1;1;10;2;41;85;85;25,7713789763034
5290843;1;2;1;10;1;40;85;85;25,7713789763034
5290843;1;3;1;10;1;15;85;85;25,7713789763034
5290843;1;4;1;10;1;10;85;85;25,7713789763034
5290844;1;1;1;10;1;30;85;85;22,7767984774985
5290844;1;2;1;10;2;28;85;85;22,7767984774985
5290844;1;3;1;10;1;3;85;85;22,7767984774985
5290845;1;1;1;10;1;33;85;85;26,1608050835692
5290846;1;1;1;10;2;48;85;85;13,1049030067659
5290846;1;2;1;10;2;15;85;85;13,1049030067659
5290846;1;3;1;10;2;32;85;85;13,1049030067659
5290846;1;4;1;10;1;14;85;85;13,1049030067659
5290847;1;1;1;10;1;23;85;85;29,599475482248
5290847;1;2;1;10;1;21;85;85;29,599475482248
5290848;1;1;1;10;2;35;85;85;17,168134377804
5290848;1;2;1;10;2;12;85;85;17,168134377804
5290849;1;1;1;10;2;40;85;85;20,1627148766089
5290849;1;2;1;10;2;19;85;85;20,1627148766089
5290849;1;3;1;10;1;15;85;85;20,1627148766089
5290850;1;1;1;10;1;54;85;85;33,493577536542
5290850;1;2;1;10;2;55;85;85;33,493577536542
5290850;1;3;1;10;1;36;85;85;33,493577536542
5290850;1;4;1;10;2;20;85;85;33,493577536542
5290850;1;5;1;10;1;15;85;85;33,493577536542
5290850;1;6;1;10;1;11;85;85;33,493577536542
5290851;1;1;1;10;2;41;85;85;17,168134377804
5290851;1;2;1;10;2;15;85;85;17,168134377804
5290852;1;1;1;10;1;26;85;85;26,1608050835692
5290853;1;1;1;10;2;45;85;85;17,168134377804
5290853;1;2;1;10;2;21;85;85;17,168134377804
5291053;1;1;1;10;1;22;86;86;9,98892954117097
5291054;1;1;1;10;1;61;86;86;6,85017359835403
5291054;1;2;1;10;2;58;86;86;6,85017359835403
5291071;1;1;1;10;1;38;86;86;11,2724115740563
5291071;1;2;1;10;2;24;86;86;11,2724115740563
5291071;1;3;1;10;2;4;86;86;11,2724115740563
5291072;1;1;1;10;2;61;86;86;6,92928229549481
5291073;1;1;1;10;1;45;86;86;10,5936362893226
5291073;1;2;1;10;2;42;86;86;10,5936362893226
5291073;1;3;1;10;1;6;86;86;10,5936362893226
5291073;1;4;1;10;2;1;86;86;10,5936362893226
5293613;1;1;1;10;1;76;97;97;1,58966084554411
5293613;1;2;1;10;2;18;97;97;1,58966084554411
5293613;1;3;1;10;1;17;97;97;1,58966084554411
5293614;1;1;1;10;1;72;97;97;1,58966084554411
5293614;1;2;1;10;2;70;97;97;1,58966084554411
5293615;1;1;1;10;2;40;97;97;4,53183436872272
5293615;1;2;1;10;2;8;97;97;4,53183436872272
5293615;1;3;1;10;2;71;97;97;4,53183436872272
5293616;1;1;1;10;1;68;97;97;1,58966084554411
5293616;1;2;1;10;2;62;97;97;1,58966084554411
5293617;1;1;1;10;1;40;97;97;4,18612765980299
5293617;1;2;1;10;2;35;97;97;4,18612765980299
5293617;1;3;1;10;2;17;97;97;4,18612765980299
5293617;1;4;1;10;1;10;97;97;4,18612765980299
5293617;1;5;1;10;1;4;97;97;4,18612765980299
5293618;1;1;1;10;1;59;97;97;1,58966084554411
5293618;1;2;1;10;2;62;97;97;1,58966084554411
5293619;1;1;1;10;2;29;97;97;4,05041197009152
5293619;1;2;1;10;2;6;97;97;4,05041197009152
5293620;1;1;1;10;2;55;97;97;3,66074408971943
5293621;1;1;1;10;1;49;97;97;1,58966084554411
5293621;1;2;1;10;2;44;97;97;1,58966084554411
5293622;1;1;1;10;1;56;97;97;1,58966084554411
5293623;1;1;1;10;1;38;97;97;1,58966084554411
5293624;1;1;1;10;2;38;97;97;4,05041197009152
5293624;1;2;1;10;2;7;97;97;4,05041197009152
5293859;1;1;1;10;2;46;95;95;5,79877058691403
5293860;1;1;1;10;2;73;81;81;9,24226683507712
5293860;1;2;1;10;1;57;81;81;9,24226683507712
5293861;1;1;1;10;2;53;81;81;7,59043141597366
5293861;1;2;1;10;2;31;81;81;7,59043141597366
5293861;1;3;1;10;1;43;81;81;7,59043141597366
5293861;1;4;1;10;1;9;81;81;7,59043141597366
5293861;1;5;1;10;2;12;81;81;7,59043141597366
5293862;1;1;1;10;1;41;81;81;20,18748060371
5293862;1;2;1;10;2;43;81;81;20,18748060371
5293862;1;3;1;10;1;9;81;81;20,18748060371
5293862;1;4;1;10;2;4;81;81;20,18748060371
5293972;1;1;1;10;1;35;81;81;11,7626375723571
5293973;1;1;1;10;1;66;81;81;9,24226683507712
5293973;1;2;1;10;2;58;81;81;9,24226683507712
5293974;1;1;1;10;1;39;81;81;7,59043141597366
5293974;1;2;1;10;2;45;81;81;7,59043141597366
5293974;1;3;1;10;1;17;81;81;7,59043141597366
5293975;1;1;1;10;1;55;81;81;14,7998790812184
5294250;1;1;1;10;1;46;97;97;2,6398806320816
5294250;1;2;1;10;2;41;97;97;2,6398806320816
5294250;1;3;1;10;1;21;97;97;2,6398806320816
5294250;1;4;1;10;2;19;97;97;2,6398806320816
5294250;1;5;1;10;2;2;97;97;2,6398806320816
5294250;1;6;1;10;1;16;97;97;2,6398806320816
5294250;1;7;1;10;2;10;97;97;2,6398806320816
5294250;1;8;1;10;2;74;97;97;2,6398806320816
5294250;1;9;1;10;2;30;97;97;2,6398806320816
5294250;1;10;1;10;2;12;97;97;2,6398806320816
5294251;1;1;1;10;2;27;97;97;4,05041197009152
5294251;1;2;1;10;2;9;97;97;4,05041197009152
5294252;1;1;1;10;2;73;97;97;2,32256132771495
5294252;1;2;1;10;2;42;97;97;2,32256132771495
5294252;1;3;1;10;1;26;97;97;2,32256132771495
5294252;1;4;1;10;1;15;97;97;2,32256132771495
5294252;1;5;1;10;1;38;97;97;2,32256132771495
5294252;1;6;1;10;1;7;97;97;2,32256132771495
5294252;1;7;1;10;1;5;97;97;2,32256132771495
5294254;1;1;1;10;2;29;85;85;22,7767984774985
5294254;1;2;1;10;1;33;85;85;22,7767984774985
5294254;1;3;1;10;1;6;85;85;22,7767984774985
5294376;1;1;1;10;2;59;95;95;5,79877058691403
5294376;1;2;1;10;2;34;95;95;5,79877058691403
5294376;1;3;1;10;2;16;95;95;5,79877058691403
5294394;1;1;1;10;1;55;95;95;12,6288073336026
5294589;1;1;1;10;1;57;85;85;13,7634907543454
5294589;1;2;1;10;2;54;85;85;13,7634907543454
5294589;1;3;1;10;2;33;85;85;13,7634907543454
5294589;1;4;1;10;1;4;85;85;13,7634907543454
5294590;1;1;1;10;1;45;85;85;22,7132054755399
5294590;1;2;1;10;2;48;85;85;22,7132054755399
5294590;1;3;1;10;2;20;85;85;22,7132054755399
5294590;1;4;1;10;1;17;85;85;22,7132054755399
5294591;1;1;1;10;1;52;85;85;23,3924302405073
5294591;1;2;1;10;2;38;85;85;23,3924302405073
5294591;1;3;1;10;2;15;85;85;23,3924302405073
5294591;1;4;1;10;1;8;85;85;23,3924302405073
5294592;1;1;1;10;2;25;85;85;16,5525026147952
5294593;1;1;1;10;1;35;85;85;22,538742877439
5294593;1;2;1;10;2;36;85;85;22,538742877439
5294593;1;3;1;10;2;4;85;85;22,538742877439
5294594;1;1;1;10;2;48;85;85;17,168134377804
5294594;1;2;1;10;2;14;85;85;17,168134377804
5294595;1;1;1;10;1;47;85;85;19,718624976735
5294595;1;2;1;10;2;48;85;85;19,718624976735
5294595;1;3;1;10;2;21;85;85;19,718624976735
5294596;1;1;1;10;1;20;85;85;22,9828327773129
5294596;1;2;1;10;2;25;85;85;22,9828327773129
5294596;1;3;1;10;2;1;85;85;22,9828327773129
5294597;1;1;1;10;1;43;85;85;25,7713789763034
5294597;1;2;1;10;2;39;85;85;25,7713789763034
5294597;1;3;1;10;1;16;85;85;25,7713789763034
5294597;1;4;1;10;1;10;85;85;25,7713789763034
5294598;1;1;1;10;1;35;85;85;19,1029932137262
5294598;1;2;1;10;2;30;85;85;19,1029932137262
5294599;1;1;1;10;1;48;85;85;19,718624976735
5294599;1;2;1;10;2;45;85;85;19,718624976735
5294599;1;3;1;10;2;24;85;85;19,718624976735
5294600;1;1;1;10;2;23;85;85;33,8859917740632
5294600;1;2;1;10;1;28;85;85;33,8859917740632
5294600;1;3;1;10;2;2;85;85;33,8859917740632
5294600;1;4;1;10;1;0;85;85;33,8859917740632
5294601;1;1;1;10;1;28;85;85;22,538742877439
5294601;1;2;1;10;2;28;85;85;22,538742877439
5294601;1;3;1;10;2;6;85;85;22,538742877439
5294602;1;1;1;10;1;46;85;85;24,6480643114621
5294602;1;2;1;10;2;44;85;85;24,6480643114621
5294602;1;3;1;10;1;25;85;85;24,6480643114621
5294602;1;4;1;10;1;24;85;85;24,6480643114621
5294689;1;1;1;10;1;50;81;81;27,7311735189885
5294689;1;2;1;10;1;12;81;81;27,7311735189885
5294689;1;3;1;10;1;8;81;81;27,7311735189885
5294690;1;1;1;10;2;46;81;81;7,59043141597366
5294691;1;1;1;10;2;34;81;81;17,8623684280692
5294691;1;2;1;10;2;17;81;81;17,8623684280692
5294691;1;3;1;10;2;11;81;81;17,8623684280692
5294692;1;1;1;10;1;41;81;81;7,59043141597366
5294692;1;2;1;10;2;33;81;81;7,59043141597366
5294692;1;3;1;10;2;13;81;81;7,59043141597366
5294693;1;1;1;10;2;40;81;81;12,5887410467172
5294693;1;2;1;10;2;18;81;81;12,5887410467172
5294693;1;3;1;10;1;16;81;81;12,5887410467172
5294693;1;4;1;10;1;15;81;81;12,5887410467172
5294694;1;1;1;10;1;41;81;81;30,3617256638947
5294694;1;2;1;10;2;33;81;81;30,3617256638947
5294694;1;3;1;10;1;11;81;81;30,3617256638947
5294694;1;4;1;10;1;10;81;81;30,3617256638947
5294694;1;5;1;10;2;8;81;81;30,3617256638947
5294694;1;6;1;10;2;7;81;81;30,3617256638947
5294695;1;1;1;10;2;34;81;81;7,59043141597366
5294695;1;2;1;10;1;3;81;81;7,59043141597366
5294711;1;1;1;10;2;20;95;95;5,79877058691403
5294712;1;1;1;10;1;62;95;95;5,79877058691403
5294712;1;2;1;10;1;31;95;95;5,79877058691403
5294712;1;3;1;10;2;27;95;95;5,79877058691403
5294712;1;4;1;10;1;10;95;95;5,79877058691403
5294713;1;1;1;10;1;31;95;95;5,79877058691403
5294953;1;1;1;10;1;31;99;99;3,37287757343604
5294953;1;2;1;10;2;22;99;99;3,37287757343604
5294954;1;1;1;10;1;69;99;99;2,90812341227008
5294955;1;1;1;10;1;58;99;99;2,23420831022186
5294955;1;2;1;10;2;41;99;99;2,23420831022186
5294955;1;3;1;10;2;14;99;99;2,23420831022186
5294955;1;4;1;10;2;6;99;99;2,23420831022186
5294955;1;5;1;10;2;2;99;99;2,23420831022186
5294956;1;1;1;10;2;41;99;99;6,43233886027281
5294956;1;2;1;10;1;42;99;99;6,43233886027281
5294956;1;3;1;10;1;4;99;99;6,43233886027281
5294956;1;4;1;10;2;24;99;99;6,43233886027281
5294956;1;5;1;10;1;44;99;99;6,43233886027281
5294956;1;6;1;10;1;7;99;99;6,43233886027281
5294956;1;7;1;10;1;3;99;99;6,43233886027281
5294956;1;8;1;10;1;1;99;99;6,43233886027281
5294957;1;1;1;10;1;30;99;99;4,05645864036148
5294957;1;2;1;10;2;38;99;99;4,05645864036148
5294957;1;3;1;10;2;21;99;99;4,05645864036148
5294957;1;4;1;10;1;21;99;99;4,05645864036148
5294957;1;5;1;10;2;3;99;99;4,05645864036148
5294957;1;6;1;10;2;60;99;99;4,05645864036148
5294957;1;7;1;10;1;20;99;99;4,05645864036148
5294958;1;1;1;10;2;57;99;99;4,86364423743339
5294958;1;2;1;10;2;21;99;99;4,86364423743339
5294958;1;3;1;10;2;4;99;99;4,86364423743339
5294958;1;4;1;10;1;39;99;99;4,86364423743339
5294958;1;5;1;10;2;4;99;99;4,86364423743339
5294958;1;6;1;10;1;2;99;99;4,86364423743339
5294959;1;1;1;10;1;64;99;99;2,90812341227008
5294960;1;1;1;10;2;47;99;99;1,89549502356952
5294960;1;2;1;10;1;32;99;99;1,89549502356952
5294961;1;1;1;10;1;36;99;99;2,36118367764439
5294961;1;2;1;10;2;26;99;99;2,36118367764439
5294961;1;3;1;10;2;4;99;99;2,36118367764439
5294962;1;1;1;10;2;46;99;99;3,28483971745498
5294962;1;2;1;10;1;6;99;99;3,28483971745498
5294963;1;1;1;10;1;61;99;99;1,89549502356952
5294963;1;2;1;10;2;58;99;99;1,89549502356952
5294963;1;3;1;10;1;26;99;99;1,89549502356952
5294979;1;1;1;10;1;63;99;99;1,89549502356952
5294979;1;2;1;10;2;48;99;99;1,89549502356952
5294979;1;3;1;10;1;30;99;99;1,89549502356952
5294980;1;1;1;10;2;39;99;99;3,30321148063277
5294980;1;2;1;10;2;15;99;99;3,30321148063277
5294980;1;3;1;10;1;13;99;99;3,30321148063277
5294981;1;1;1;10;2;26;99;99;2,36118367764439
5294981;1;2;1;10;1;36;99;99;2,36118367764439
5294981;1;3;1;10;2;7;99;99;2,36118367764439
5294982;1;1;1;10;1;43;99;99;7,58198009427809
5294982;1;2;1;10;2;24;99;99;7,58198009427809
5294982;1;3;1;10;1;0;99;99;7,58198009427809
5294982;1;4;1;10;1;20;99;99;7,58198009427809
5294982;1;5;1;10;2;8;99;99;7,58198009427809
5294982;1;6;1;10;1;11;99;99;7,58198009427809
5294982;1;7;1;10;2;6;99;99;7,58198009427809
5294984;1;1;1;10;1;39;99;99;4,12378763550715
5294984;1;2;1;10;2;39;99;99;4,12378763550715
5294984;1;3;1;10;2;14;99;99;4,12378763550715
5294984;1;4;1;10;2;9;99;99;4,12378763550715
5294984;1;5;1;10;2;6;99;99;4,12378763550715
5294984;1;6;1;10;1;3;99;99;4,12378763550715
5294989;1;1;1;10;1;35;99;99;4,89769353245182
5294989;1;2;1;10;2;35;99;99;4,89769353245182
5294989;1;3;1;10;1;9;99;99;4,89769353245182
5294989;1;4;1;10;2;7;99;99;4,89769353245182
5294989;1;5;1;10;2;4;99;99;4,89769353245182
5294989;1;6;1;10;2;1;99;99;4,89769353245182
5294999;1;1;1;10;1;40;99;99;5,75312109834623
5294999;1;2;1;10;2;44;99;99;5,75312109834623
5294999;1;3;1;10;2;17;99;99;5,75312109834623
5294999;1;4;1;10;1;15;99;99;5,75312109834623
5294999;1;5;1;10;1;12;99;99;5,75312109834623
5294999;1;6;1;10;1;11;99;99;5,75312109834623
5295010;1;1;1;10;1;33;99;99;4,78870422406078
5295010;1;2;1;10;2;31;99;99;4,78870422406078
5295010;1;3;1;10;2;9;99;99;4,78870422406078
5295010;1;4;1;10;2;3;99;99;4,78870422406078
5295010;1;5;1;10;2;0;99;99;4,78870422406078
5295010;1;6;1;10;1;23;99;99;4,78870422406078
5295010;1;7;1;10;1;35;99;99;4,78870422406078
5295016;1;1;1;10;1;31;99;99;2,08844690500847
5295016;1;2;1;10;2;25;99;99;2,08844690500847
5295016;1;3;1;10;2;7;99;99;2,08844690500847
5295016;1;4;1;10;1;26;99;99;2,08844690500847
5295029;1;1;1;10;2;42;99;99;4,28839452552938
5295029;1;2;1;10;1;38;99;99;4,28839452552938
5295029;1;3;1;10;2;12;99;99;4,28839452552938
5295029;1;4;1;10;1;10;99;99;4,28839452552938
5295029;1;5;1;10;2;18;99;99;4,28839452552938
5295029;1;6;1;10;1;23;99;99;4,28839452552938
5295029;1;7;1;10;1;67;99;99;4,28839452552938
5295029;1;8;1;10;1;36;99;99;4,28839452552938
5295029;1;9;1;10;1;3;99;99;4,28839452552938
5295032;1;1;1;10;2;46;99;99;2,0187808122052
5295032;1;2;1;10;1;47;99;99;2,0187808122052
5295032;1;3;1;10;1;21;99;99;2,0187808122052
5295032;1;4;1;10;2;32;99;99;2,0187808122052
5295032;1;5;1;10;2;5;99;99;2,0187808122052
5295339;1;1;1;10;2;49;86;86;7,55355767649758
5295339;1;2;1;10;1;16;86;86;7,55355767649758
5295340;1;1;1;10;1;71;86;86;8,68572842914156
5295341;1;1;1;10;1;37;86;86;8,82456208483485
5295341;1;2;1;10;2;37;86;86;8,82456208483485
5295341;1;3;1;10;1;1;86;86;8,82456208483485
5295342;1;1;1;10;2;26;86;86;6,32946526160895
5295566;1;1;1;10;1;30;94;94;2,49768599277078
5295566;1;2;1;10;1;35;94;94;2,49768599277078
5295567;1;1;1;10;2;57;94;94;3,0688208538975
5295567;1;2;1;10;1;62;94;94;3,0688208538975
5295567;1;3;1;10;2;11;94;94;3,0688208538975
5295568;1;1;1;10;1;65;94;94;1,65565396149373
5295568;1;2;1;10;2;58;94;94;1,65565396149373
5295568;1;3;1;10;1;29;94;94;1,65565396149373
5295568;1;4;1;10;2;32;94;94;1,65565396149373
5295568;1;5;1;10;2;4;94;94;1,65565396149373
5295569;1;1;1;10;2;78;94;94;2,31287452935488
5295569;1;2;1;10;1;77;94;94;2,31287452935488
5295569;1;3;1;10;1;28;94;94;2,31287452935488
5295570;1;1;1;10;1;66;94;94;2,31300157042258
5295570;1;2;1;10;2;60;94;94;2,31300157042258
5295571;1;1;1;10;1;48;94;94;1,24897003745308
5295571;1;2;1;10;2;44;94;94;1,24897003745308
5295571;1;3;1;10;2;20;94;94;1,24897003745308
5295571;1;4;1;10;2;15;94;94;1,24897003745308
5295572;1;1;1;10;1;26;94;94;3,14697436966648
5295572;1;2;1;10;2;24;94;94;3,14697436966648
5295572;1;3;1;10;1;4;94;94;3,14697436966648
5295573;1;1;1;10;2;66;94;94;1,88026363011692
5295573;1;2;1;10;1;46;94;94;1,88026363011692
5295574;1;1;1;10;1;54;94;94;2,54999137839793
5295574;1;2;1;10;2;76;94;94;2,54999137839793
5295574;1;3;1;10;1;40;94;94;2,54999137839793
5295574;1;4;1;10;1;14;94;94;2,54999137839793
5295580;1;1;1;10;2;47;86;86;4,81637678795424
5295580;1;2;1;10;1;58;86;86;4,81637678795424
5295580;1;3;1;10;2;17;86;86;4,81637678795424
5295580;1;4;1;10;2;67;86;86;4,81637678795424
5295581;1;1;1;10;1;26;86;86;6,66639045062157
5295581;1;2;1;10;2;29;86;86;6,66639045062157
5295582;1;1;1;10;2;63;86;86;4,49391043082142
5295582;1;2;1;10;2;28;86;86;4,49391043082142
5295583;1;1;1;10;2;51;81;81;27,1000572654812
5295583;1;2;1;10;2;20;81;81;27,1000572654812
