DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;DPTO;P6430S1;P6500;P6750;P6760;P6800;P6850;P6830;P6830S1;AREA;OCI;FEX_C;P6430;RAMA4D_R4;OFICIO;RAMA2D_R4
7995;1;2;1;60;99; ; ;98;1;40;0;7;CUARENTENA POR EL COVID 19;99;1;3,01210294481906;4;4772;41;47
7999;1;1;1;60;94; ; ;1800000;1;40;40; ; ;94;1;1,24897003745308;4;9411;30;94
8006;1;1;1;60;95; ; ;120000;1;6;6; ; ;95;1;50,449304106152;4;0145;61;01
8034;1;1;1;60;94; ; ;1500000;1;40;40; ; ;94;1;1,41800184271174;4;8413;19;84
8049;1;1;1;60;95; ; ;600000;1;56;0;7;CUARENTENA;95;1;50,449304106152;4;4781;45;47
8083;1;1;1;60;99; ;2200000; ; ;30;0;7;CUARENTENA POR EL COVID 19;99;1;3,51825327450312;2;8530;13;85
8166;1;1;1;60;95; ;1000000; ; ;48;0;5; ;95;1;25,5595410611104;1;6201;08;62
8199;1;2;1;60;85; ; ;3000000;1;48;10;6; ;85;1;27,4445205179489;4;8610;34;86
8254;1;1;1;60;95; ; ;500000;1;66;0;5; ;95;1;6,20333597669872;5;4520;21;45
8254;1;2;1;60;95; ; ; ; ;66;0;5; ;95;1;6,20333597669872;6;4520;99;45
8254;1;3;1;60;95; ; ; ; ;46;0;5; ;95;1;6,20333597669872;6;4520;99;45
8332;1;2;1;60;85; ; ;800000;1;42;0;7;AISLAMIENTO OBLIGATORIO;85;1;22,538742877439;4;1040;77;10
8349;1;1;1;60;81; ; ;1000000;1;48;8;6; ;81;1;7,59043141597366;4;4321;02;43
8427;2;1;2;60;91; ; ;820000;1;30;0;7;Personales;91;1;9,31516694902499;4;4719;41;47
8514;1;1;1;60;85; ;3500000; ; ;84;84; ; ;85;1;15,8662418296111;2;5223;21;52
8514;1;2;1;60;85; ; ;650000;1;8;0;6; ;85;1;15,8662418296111;4;4792;45;47
8706;1;1;1;60;85; ; ;877803;1;33;33; ; ;85;1;21,8205843474894;4;8299;39;82
8706;1;2;1;60;85; ;2000000; ; ;40;20;6; ;85;1;21,8205843474894;2;8530;13;85
8742;1;1;1;60;91; ;98; ; ;60;60; ; ;91;1;4,270956173601;2;8423;58;84
8769;1;2;1;60;81; ; ;99;1;8;4;6; ;81;1;9,98740975786009;4;8412;39;84
8806;1;5;1;60;91; ;98; ; ;48;48; ; ;91;1;3,74102359725537;2;8610;59;86
8813;1;1;1;60;97; ; ;4000000;1;40;0;5; ;97;1;1,58966084554411;4;8412;03;84
8813;1;2;1;60;97; ; ;1200000;1;78;0;5; ;97;1;1,58966084554411;4;4663;41;46
8813;1;5;1;60;97; ; ;2000000;1;40;40; ; ;97;1;1,58966084554411;4;8413;39;84
8814;1;1;1;60;94; ; ;3700000;1;45;20;6; ;94;1;1,24897003745308;4;8421;30;84
8814;1;2;1;60;94; ; ; ; ;40;20;6; ;94;1;1,24897003745308;6;8412;21;84
8818;1;1;1;60;94; ; ;300000;1;20;20; ; ;94;1;2,49781303383847;4;5619;53;56
8830;1;1;1;60;94; ; ;2000000;1;40;40; ; ;94;1;1,84059246597732;4;8413;39;84
8830;1;2;1;60;94; ; ;98;1;40;40; ; ;94;1;1,84059246597732;4;8551;13;85
8845;1;1;1;60;97; ; ;877000;1;72;72; ; ;97;1;1,79700791235421;5;5619;53;56
8867;1;1;1;60;94; ;1025000; ; ;40;40; ; ;94;1;2,49781303383847;1;3513;85;35
8876;1;1;1;60;81; ;99; ; ;8;0;1; ;81;1;9,3764152785557;1;8610;59;86
8895;1;1;1;60;94; ; ;99;1;40;40; ; ;94;1;2,58652141457832;4;8412;31;84
8895;1;2;1;60;94; ;99; ; ;40;40; ; ;94;1;2,58652141457832;2;8412;19;84
8898;1;1;1;60;91; ; ;98;1;48;0;7;AISLAMIENTO PREVENTIVO POR COVID-19;91;1;7,18036444031448;4;4711;41;47
8902;1;2;1;60;81; ;99; ; ;56;0;1; ;81;1;9,3764152785557;1;0910;03;09
8921;1;1;1;60;94; ;3000000; ; ;40;20;6; ;94;1;2,083321910025;2;8413;13;84
8925;1;1;1;60;81; ;99; ; ;36;36; ; ;81;1;15,4771547004699;2;8610;07;86
8931;1;1;1;60;97; ;980000; ; ;45;20;6; ;97;1;2,34993342384782;1;4210;95;42
8931;1;2;1;60;97; ; ;1200000;1;38;38; ; ;97;1;2,34993342384782;4;8412;99;84
8979;1;1;1;60;97; ;2000000; ; ;40;10;5; ;97;1;1,58966084554411;2;8413;18;84
8979;1;2;1;60;97; ;2500000; ; ;40;40; ; ;97;1;1,58966084554411;2;8412;21;84
8995;1;1;1;60;81; ;4800000; ; ;40;40; ; ;81;1;9,98740975786009;2;8412;12;84
8996;1;1;1;60;97; ; ;877000;1;40;40; ; ;97;1;4,74480147932084;4;8621;39;86
8996;1;2;1;60;97; ; ;877000;1;40;40; ; ;97;1;4,74480147932084;4;9499;59;94
9006;1;1;1;60;91; ;98; ; ;48;48; ; ;91;1;6,03024852269283;1;8610;58;86
9006;1;2;1;60;91; ;1100000; ; ;30;30; ; ;91;1;6,03024852269283;1;8530;13;85
9032;1;1;1;60;97; ;1880000; ; ;40;40; ; ;97;1;1,58966084554411;2;8423;55;84
9032;1;5;1;60;97; ;1000000; ; ;61;61; ; ;97;1;1,58966084554411;1;6499;44;64
9032;1;6;1;60;97; ; ;877000;1;40;0;5; ;97;1;1,58966084554411;4;4111;95;41
9041;1;1;1;60;91; ;98; ; ;40;40; ; ;91;1;6,46004161911386;1;5223;05;52
9041;1;2;1;60;91; ; ;98;1;40;6;7;RECESO ACTIVIDADES DEBIDO AL COVID-19;91;1;6,46004161911386;4;4321;85;43
9050;1;1;1;60;97; ; ;3000000;1;63;40;7;COV 19;97;1;1,79700791235421;5;4771;41;47
9050;1;2;1;60;97; ; ;700000;1;63;40;7;COV 19;97;1;1,79700791235421;4;4771;45;47
9050;1;3;1;60;97; ; ;500000;1;63;40;7;COV 19;97;1;1,79700791235421;4;4771;45;47
9050;1;4;1;60;97; ; ;1700000;1;40;40; ; ;97;1;1,79700791235421;4;4719;41;47
9080;1;1;1;60;91; ; ;99;1;48;0;7;AISLAMIENTO PREVENTIVO POR COVID-19;91;1;5,486091373698;4;4762;41;47
9080;1;2;1;60;91; ; ;98;1;40;0;7;AISLAMIENTO PREVENTIVO POR COVID-19;91;1;5,486091373698;4;4321;85;43
9082;1;1;1;60;85; ;900000; ; ;60;40;6; ;85;1;24,1971247373865;1;0145;38;01
9088;1;1;1;60;97; ;3500000; ; ;40;30;7;COV 19;97;1;1,79700791235421;2;8412;11;84
9098;1;2;1;60;94; ;2000000; ; ;40;40; ; ;94;1;2,31300157042258;2;8413;21;84
9119;1;2;1;60;91; ;1200000; ; ;30;30; ; ;91;1;6,97996700021972;1;7911;44;79
9122;1;1;1;60;91; ;98; ; ;40;0;7;RECESO ACTIVIDADES DEBIDO AL COVID-19;91;1;6,3002596505746;2;8530;13;85
9122;1;2;1;60;91; ; ;98;1;40;40; ; ;91;1;6,3002596505746;4;8544;05;85
9133;1;1;1;60;85; ; ;98;1;40;0;7;POR CUARENTENA;85;1;30,8067572087494;4;9200;45;92
9153;1;1;1;60;94; ; ;986000;1;40;15;6; ;94;1;2,55024546053331;4;8413;55;84
9153;1;2;1;60;94; ; ;1200000;1;56;0;5; ;94;1;2,55024546053331;4;5021;98;50
9154;1;1;1;60;95; ; ;600000;1;48;24;7;CUARENTENA POR COVID19;95;1;5,79877058691403;4;4729;41;47
9154;1;2;1;60;95; ; ;600000;1;14;0;7;CUARENTENA POR COVID19;95;1;5,79877058691403;4;4772;41;47
9157;1;1;1;60;97; ;877000; ; ;40;25;7;COV 19;97;1;1,79700791235421;1;9512;03;95
9188;1;1;1;60;95; ; ;800000;1;48;0;7;CUARENTENA POR COVID19;95;1;5,79877058691403;4;4921;98;49
9209;1;1;1;60;97; ; ;0;1;45;45; ; ;97;1;2,5653167926255;4;1410;79;14
9209;1;2;1;60;97; ; ;900000;1;50;20;5; ;97;1;2,5653167926255;4;4210;95;42
9212;1;1;1;60;97; ; ;500000;1;78;0;5; ;97;1;1,58966084554411;5;9602;01;96
9213;1;1;1;60;97; ;3800000; ; ;40;40; ; ;97;1;3,63497738277559;2;8415;11;84
9232;1;1;1;60;97; ; ;1400000;1;40;0;5; ;97;1;1,58966084554411;4;8551;98;85
9232;1;2;1;60;97; ; ;2000000;1;40;0;5; ;97;1;1,58966084554411;4;9499;32;94
9261;1;1;1;60;97; ;1230000; ; ;40;40; ; ;97;1;1,58966084554411;1;4321;03;43
9261;1;2;1;60;97; ;2900000; ; ;40;40; ; ;97;1;1,58966084554411;2;8413;39;84
9262;1;1;1;60;91; ; ;98;1;10;10; ; ;91;1;7,19014448877866;4;4781;45;47
9264;1;1;1;60;94; ;98; ; ;40;40; ; ;94;1;1,79849367114737;2;8413;13;84
9288;1;2;1;60;86; ;800000; ; ;48;0;6; ;86;1;6,66639045062157;1;1522;80;15
9289;1;1;1;60;97; ;4000000; ; ;40;40; ; ;97;1;3,54391240978848;2;8413;31;84
9299;1;1;1;60;99; ; ;1100000;1;35;20;6; ;99;1;2,63392045028031;4;8890;54;88
9320;1;1;1;60;95; ; ;200000;1;20;0;6; ;95;1;6,65784771090129;4;4729;41;47
9320;1;2;1;60;95; ; ;200000;1;20;0;6; ;95;1;6,65784771090129;4;4729;41;47
9333;1;1;1;60;86; ;2400000; ; ;50;20;6; ;86;1;6,32946526160895;2;8413;19;84
9351;1;1;1;60;97; ;2000000; ; ;40;40; ; ;97;1;1,79700791235421;2;8521;39;85
9360;1;1;1;60;86; ;99; ; ;48;48; ; ;86;1;6,25035656446817;2;8422;12;84
9383;1;1;1;60;85; ;1800000; ; ;60;40;6; ;85;1;28,8506114048314;1;4923;98;49
9383;1;2;1;60;85; ;877803; ; ;48;0;3; ;85;1;28,8506114048314;1;4923;34;49
9384;1;1;1;60;97; ;1800000; ; ;40;40; ; ;97;1;1,58966084554411;2;8413;58;84
9384;1;2;1;60;97; ; ;300000;1;40;0;5; ;97;1;1,58966084554411;4;4724;41;47
9384;1;3;1;60;97; ; ;3000000;1;40;0;5; ;97;1;1,58966084554411;4;8412;19;84
9384;1;4;1;60;97; ;877000; ; ;40;0;5; ;97;1;1,58966084554411;1;8890;54;88
9391;1;1;1;60;86; ;3500000; ; ;48;0;5; ;86;1;6,66639045062157;1;7110;02;71
9391;1;2;1;60;86; ;2000000; ; ;40;0;7;AISLAMIENTO PREVENTIVO |POR COVID 19;86;1;6,66639045062157;1;4649;45;46
9399;1;1;1;60;95; ; ;1000000;1;54;0;6; ;95;1;6,65784771090129;4;4923;97;49
9399;1;2;1;60;95; ; ;600000;1;48;0;6; ;95;1;6,65784771090129;4;5611;51;56
9408;1;2;1;60;97; ;2830000; ; ;40;40; ; ;97;1;1,58966084554411;2;8413;39;84
9410;1;2;1;60;94; ;98; ; ;40;40; ; ;94;1;3,79466477881851;1;0129;62;01
9584;1;1;1;60;85; ; ;700000;1;40;0;6; ;85;1;24,2776893052892;4;9602;57;96
9628;1;1;1;60;97; ;3500000; ; ;40;40; ; ;97;1;1,58966084554411;2;8413;21;84
9628;1;2;1;60;97; ;2500000; ; ;40;20;5; ;97;1;1,58966084554411;2;8412;32;84
9653;1;1;1;60;85; ;877803; ; ;60;0;6; ;85;1;29,599475482248;1;4774;98;47
9653;1;2;1;60;85; ; ;900000;1;60;0;6; ;85;1;29,599475482248;4;4759;41;47
9951;2;2;2;60;99; ;500000; ; ;65;26;6; ;99;1;3,32314739816618;1;4771;45;47
9956;1;1;1;60;99; ; ;900000;1;40;0;6; ;99;1;4,29155240787131;4;9602;57;96
9956;1;2;1;60;99; ; ;900000;1;40;0;6; ;99;1;4,29155240787131;4;9512;03;95
9962;1;1;1;60;91; ; ;1200000;1;20;0;7;Personales;91;1;5,49910830563419;4;4711;41;47
9962;1;3;1;60;91; ;3100000; ; ;40;40; ; ;91;1;5,49910830563419;2;8610;05;86
9972;1;1;1;60;95; ; ;200000;1;40;0;7;CUARENTENA POR COVID19;95;1;5,79877058691403;4;4111;95;41
9984;1;1;1;60;95; ;900000; ; ;46;0;5; ;95;1;6,20333597669872;1;4754;40;47
9993;1;2;1;60;99; ;98; ; ;35;20;6; ;99;1;1,89549502356952;2;8530;13;85
9993;1;3;1;60;99; ; ;98;1;40;40; ; ;99;1;1,89549502356952;4;8413;19;84
10025;1;1;1;60;95; ;200000; ; ;35;0;5; ;95;1;6,20333597669872;3;9700;54;97
10025;1;2;1;60;95; ; ;900000;1;20;0;5; ;95;1;6,20333597669872;4;4921;98;49
10080;1;2;1;60;94; ;1400000; ; ;56;56; ; ;94;1;1,2868176143456;2;8423;58;84
10104;1;1;1;60;81; ;2000000; ; ;48;48; ; ;81;1;17,9491584178443;1;7810;30;78
10116;1;1;1;60;94; ; ;175000;1;40;40; ; ;94;1;3,82865415450312;4;0141;61;01
10148;1;1;1;60;81; ;1800000; ; ;40;40; ; ;81;1;18,4841447565612;2;3513;03;35
10196;1;1;1;60;94; ;1600000; ; ;40;40; ; ;94;1;1,49943161480253;2;8413;13;84
10196;1;2;1;60;94; ; ;98;1;40;40; ; ;94;1;1,49943161480253;4;8413;07;84
10196;1;5;1;60;94; ;1600000; ; ;40;40; ; ;94;1;1,49943161480253;2;8413;13;84
10209;1;3;1;60;94; ; ;250000;1;52;0;6; ;94;1;1,44880379869321;4;4723;64;47
10211;1;2;1;60;95; ; ;800000;1;48;0;5; ;95;1;5,79877058691403;4;9602;57;96
10252;1;2;1;60;94; ; ;220000;1;52;0;6; ;94;1;3,75999801835387;4;4723;64;47
10264;1;1;1;60;85; ;400000; ; ;35;0;6; ;85;1;26,5930450391267;3;9700;54;97
10274;1;1;1;60;95; ;1400000; ; ;40;40; ; ;95;1;5,79877058691403;2;8530;13;85
10274;1;2;1;60;95; ;1000000; ; ;40;0;1; ;95;1;5,79877058691403;1;8530;13;85
10288;1;1;1;60;85; ; ;800000;1;50;0;7;POR CUARENTENA;85;1;20,3342567397438;4;3110;81;31
10288;1;2;1;60;85; ;760000; ; ;48;0;7;POR CUARENTENA;85;1;20,3342567397438;1;4741;45;47
10292;1;1;1;60;91; ;98; ; ;40;0;7;AISLAMIENTO PREVENTIVO POR COVID-19;91;1;7,9085479257075;2;8413;31;84
10350;1;5;1;60;94; ; ;180000;1;35;0;6; ;94;1;1,94743434577984;4;4921;98;49
10365;1;1;1;60;85; ; ;600000;1;24;0;7;POR CUARENTENA;85;1;26,1608050835692;4;9007;17;90
10382;1;2;1;60;81; ; ;99;1;35;35; ; ;81;1;31,6257792483678;4;8412;19;84
10407;1;1;1;60;95; ; ;400000;1;24;0;5; ;95;1;5,79877058691403;4;4922;98;49
10420;1;1;1;60;94; ;2040000; ; ;40;20;6; ;94;1;2,49781303383847;2;8413;13;84
10497;1;1;1;60;81; ; ;1000000;1;48;48; ; ;81;1;15,4771547004699;4;4112;95;41
10527;1;1;1;60;95; ; ;300000;1;45;45; ; ;95;1;5,79877058691403;4;4781;45;47
10527;1;2;1;60;95; ;800000; ; ;50;50; ; ;95;1;5,79877058691403;1;0141;95;01
10610;1;2;1;60;95; ;80000; ; ;12;12; ; ;95;1;5,79877058691403;1;5611;53;56
10807;1;1;1;60;86; ; ;99;1;44;44; ; ;86;1;4,49391043082142;4;8413;03;84
10922;1;1;1;60;81; ; ;98;1;25;0;7;COVID 19;81;1;9,3764152785557;4;4771;41;47
10985;1;2;1;60;81; ;99; ; ;48;48; ; ;81;1;26,2374176168566;1;6412;44;64
11234;1;1;1;60;85; ;400000; ; ;24;0;6; ;85;1;27,2086768021356;3;9700;54;97
11234;1;2;1;60;85; ; ;1300000;1;40;40; ; ;85;1;27,2086768021356;4;8413;39;84
11266;1;1;1;60;81; ;2300000; ; ;48;48; ; ;81;1;21,6900188055127;2;8424;32;84
11334;1;1;1;60;81; ;1000000; ; ;30;30; ; ;81;1;9,3764152785557;1;4773;45;47
11354;1;1;1;60;85; ;877803; ; ;48;48; ; ;85;1;24,7419505610917;1;8621;55;86
11369;3;1;3;60;81; ;99; ; ;50;0;3; ;81;1;14,2832027664336;1;8010;58;80
11423;1;1;1;60;81; ;2200000; ; ;48;0;7;DESACANSO REMUNERADO POR REORGANIZACIÓN DE LA EMPRESA Y TURNOS PARA LOS EMPLEADOS  POR LA EMERGENCIA SANITARIA HASTA EL 13 DE ABRIL;81;1;7,59043141597366;1;0610;97;06
11430;1;2;1;60;81; ; ;98;1;84;84; ; ;81;1;30,3617256638947;4;8890;54;88
11439;1;3;1;60;81; ;98; ; ;40;0;7;AISLAMIENTO OBLIGATORIO Y PREVENTIVO POR COVID-19;81;1;9,21695243368231;1;0990;97;09
11485;1;2;1;60;81; ;99; ; ;60;30;6; ;81;1;12,1094976202887;1;4711;33;47
11538;2;2;2;60;81; ; ;99;1;40;0;5; ;81;1;14,0631594177501;4;8412;31;84
11564;1;2;1;60;85; ; ;700000;1;72;0;6; ;85;1;29,9425592085178;4;5611;51;56
11564;1;3;1;60;85; ;300000; ; ;50;0;6; ;85;1;29,9425592085178;1;5611;53;56
11580;1;1;1;60;85; ; ;400000;1;60;0;6; ;85;1;23,6590694120249;4;4761;41;47
11586;1;1;1;60;95; ;3880000; ; ;40;40; ; ;95;1;6,65784771090129;2;8413;21;84
11586;1;2;1;60;95; ; ;1200;1;48;0;6; ;95;1;6,65784771090129;4;9412;39;94
11594;1;2;1;60;85; ;140000; ; ;24;0;5; ;85;1;22,5874978048258;1;5630;86;56
11619;1;1;1;60;95; ;500; ; ;42;0;6; ;95;1;6,65784771090129;1;6190;39;61
11619;1;2;1;60;95; ; ;1500;1;72;72; ; ;95;1;6,65784771090129;4;4759;98;47
11627;1;1;1;60;81; ;3500000; ; ;40;0;7;AISLAMIENTO OBLIGATORIO Y PREVENTIVO POR COVID-19;81;1;14,2832027664336;1;0910;97;09
11648;1;1;1;60;95; ; ;700;1;70;0;6; ;95;1;57,9232750848412;4;4921;98;49
11664;1;3;1;60;85; ;1; ; ;48;0;6; ;85;1;19,6861380150307;1;1081;02;10
11677;1;1;1;60;81; ;4500000; ; ;40;15;6; ;81;1;7,59043141597366;2;3514;21;35
11686;1;1;1;60;95; ; ;500;1;70;0;6; ;95;1;6,65784771090129;5;5619;51;56
11701;1;1;1;60;85; ;2100000; ; ;40;0;5; ;85;1;19,2009030331624;2;8530;08;85
11716;1;1;1;60;85; ; ;400000;1;56;0;5; ;85;1;18,598812242621;4;4781;45;47
11736;1;1;1;60;85; ;2000000; ; ;30;30; ; ;85;1;20,69490931487;2;8422;12;84
11736;1;2;1;60;85; ; ;5000000;1;40;10;6; ;85;1;20,69490931487;4;7020;21;70
11737;1;1;1;60;95; ;400; ; ;42;42; ; ;95;1;6,65784771090129;3;9700;54;97
11737;1;2;1;60;95; ;800; ; ;54;54; ; ;95;1;6,65784771090129;1;8292;97;82
11737;1;4;1;60;95; ;900000; ; ;60;60; ; ;95;1;6,65784771090129;1;8292;97;82
11747;1;1;1;60;91; ; ;0;1;10;10; ; ;91;1;4,63750713685077;4;4789;45;47
11753;1;1;1;60;81; ; ;98;1;48;48; ; ;81;1;24,1342093545146;5;4773;59;47
11753;1;2;1;60;81; ;98; ; ;48;48; ; ;81;1;24,1342093545146;1;4773;45;47
11759;1;1;1;60;81; ; ;3000000;1;56;56; ; ;81;1;7,59043141597366;4;8413;07;84
11763;1;1;1;60;85; ; ;8000000;1;48;0;5; ;85;1;28,65482071971;4;4923;98;49
11794;1;1;1;60;85; ; ;600000;1;20;5;5; ;85;1;21,8429411163263;4;4792;45;47
11824;1;2;1;60;81; ; ;99;1;40;40; ; ;81;1;7,59043141597366;4;8621;59;86
11842;1;1;1;60;81; ; ;850000;1;20;20; ; ;81;1;12,0536087213523;4;4792;45;47
11865;1;1;1;60;91; ; ;98;1;40;40; ; ;91;1;5,71621568807015;4;5619;53;56
11865;1;2;1;60;91; ;98; ; ;48;48; ; ;91;1;5,71621568807015;1;4769;45;47
11865;1;3;1;60;91; ;98; ; ;48;48; ; ;91;1;5,71621568807015;1;4759;45;47
11865;1;4;1;60;91; ;98; ; ;48;48; ; ;91;1;5,71621568807015;1;8730;58;87
11869;2;1;2;60;81; ;1000000; ; ;48;0;5; ;81;1;15,1720977328026;1;4542;84;45
11903;1;1;1;60;85; ;3800000; ; ;40;30;6; ;85;1;22,8676270475184;2;8530;13;85
11906;1;1;1;60;81; ; ;1000000;1;48;0;5; ;81;1;9,79055646056177;5;4724;41;47
11934;1;1;1;60;85; ;2000000; ; ;40;30;6; ;85;1;18,9437263242108;2;8413;06;84
11934;1;3;1;60;85; ;2500000; ; ;48;60; ; ;85;1;18,9437263242108;1;8541;39;85
11959;1;1;1;60;85; ; ;1200000;1;40;0;5; ;85;1;26,275236170783;4;5611;51;56
11959;1;2;1;60;85; ; ; ; ;30;0;5; ;85;1;26,275236170783;6;5611;53;56
11959;1;3;1;60;85; ;3000000; ; ;48;40;6; ;85;1;26,275236170783;1;3312;02;33
11976;1;1;1;60;81; ;3500000; ; ;48;0;6; ;81;1;7,59043141597366;1;6412;44;64
12002;1;2;1;60;85; ;99; ; ;40;40; ; ;85;1;23,6590694120249;1;7020;30;70
12012;1;1;1;60;81; ; ;250000;1;10;2;6; ;81;1;19,1275915827519;4;4792;45;47
12017;1;1;1;60;85; ;6000000; ; ;45;45; ; ;85;1;23,3924302405073;1;0610;11;06
12017;1;2;1;60;85; ; ;877803;1;45;14;6; ;85;1;23,3924302405073;4;0141;61;01
12026;1;1;1;60;81; ;950000; ; ;44;44; ; ;81;1;11,7626375723571;1;8621;39;86
12035;1;1;1;60;85; ; ;4500000;1;60;0;6; ;85;1;25,092154211336;4;6820;44;68
12035;1;2;1;60;85; ; ;3000000;1;40;0;5; ;85;1;25,092154211336;4;6820;44;68
12037;1;1;1;60;81; ;4000000; ; ;40;10;6; ;81;1;7,59043141597366;2;8530;13;85
12058;1;2;1;60;81; ; ;99;1;48;40;6; ;81;1;8,34441231276689;4;9609;13;96
12060;1;1;1;60;85; ; ;3000000;1;40;25;6; ;85;1;21,7035735587148;4;8412;39;84
12060;1;2;1;60;85; ; ;4000000;1;48;0;5; ;85;1;21,7035735587148;4;6910;12;69
12073;1;1;1;60;85; ;3600000; ; ;40;20;6; ;85;1;19,5470831136001;2;8424;12;84
12075;1;1;1;60;81; ;2800000; ; ;44;3;6; ;81;1;11,7626375723571;2;8412;12;84
12178;1;1;1;60;91; ;98; ; ;48;0;7;AISLAMIENTO PREVENTIVO POR COVID-19;91;1;5,65975822532823;2;8530;13;85
12182;1;1;1;60;97; ;4800000; ; ;30;30; ; ;97;1;1,70320804879726;2;8412;39;84
12184;1;1;1;60;97; ;99; ; ;40;20;6; ;97;1;2,75145166034404;2;8530;55;85
12184;1;2;1;60;97; ; ;1600000;1;40;10;5; ;97;1;2,75145166034404;4;8530;59;85
12187;1;1;1;60;97; ;3200000; ; ;40;30;5; ;97;1;4,33972711081234;2;8530;13;85
12192;1;1;1;60;97; ;1800000; ; ;40;0;5; ;97;1;1,58966084554411;2;8412;39;84
12192;1;2;1;60;97; ; ;300000;1;28;0;5; ;97;1;1,58966084554411;5;5619;77;56
12192;1;3;1;60;97; ; ; ; ;28;0;5; ;97;1;1,58966084554411;6;5619;77;56
12192;1;4;1;60;97; ; ;1800000;1;40;40; ; ;97;1;1,58966084554411;4;8621;03;86
12197;1;1;1;60;91; ; ;98;1;30;30; ; ;91;1;7,36657657244286;4;5619;53;56
12197;1;2;1;60;91;NO TRABAJA; ;98;1;0;0; ; ;91;1;7,36657657244286;9;0000;00;00
12202;1;1;1;60;81; ; ;98;1;50;0;6; ;81;1;9,21695243368231;4;4759;41;47
12209;1;1;1;60;81; ; ;98;1;50;0;6; ;81;1;9,21695243368231;4;4759;41;47
12212;1;1;1;60;91; ; ;98;1;48;0;7;AISLAMIENTO PREVENTIVO POR COVID 19;91;1;6,86569358224129;4;9529;79;95
12213;1;2;1;60;91; ; ;98;1;48;0;7;AISLAMIENTO PREVENTIVO POR COVID 19;91;1;8,89209774920589;4;8412;39;84
12219;1;1;1;60;97; ;1500000; ; ;40;0;7;CUARENTENA;97;1;6,31838740135162;2;8513;55;85
12224;1;1;1;60;97; ; ;877000;1;58;0;5; ;97;1;1,58966084554411;4;4921;98;49
12224;1;2;1;60;97; ; ;400000;1;78;0;5; ;97;1;1,58966084554411;4;5619;77;56
12224;1;4;1;60;97; ; ; ; ;40;0;5; ;97;1;1,58966084554411;6;5619;45;56
12254;1;1;1;60;97; ;2600000; ; ;40;0;5; ;97;1;7,16979441104524;2;8413;03;84
12254;1;2;1;60;97; ;1100000; ; ;45;35;6; ;97;1;7,16979441104524;1;4631;45;46
12266;1;2;1;60;97; ;2200000; ; ;40;0;5; ;97;1;5,24052235462038;2;8413;03;84
12281;1;1;1;60;97; ; ;877000;1;87;0;5; ;97;1;1,58966084554411;4;4711;41;47
12281;1;2;1;60;97; ; ;180000;1;84;0;5; ;97;1;1,58966084554411;4;4921;98;49
12295;1;1;1;60;97; ; ;100000;1;30;0;5; ;97;1;2,74533155905619;4;4729;77;47
12307;1;1;1;60;91; ;98; ; ;48;48; ; ;91;1;9,38633399104515;1;4773;45;47
12390;1;3;1;60;85; ; ;2500000;1;48;48; ; ;85;1;16,7580712531503;4;4330;95;43
12403;1;1;1;60;81; ;99; ; ;48;40;6; ;81;1;11,7626375723571;4;0311;64;03
12438;1;1;1;60;81; ; ;3300000;1;30;30; ; ;81;1;14,7998790812184;4;4789;45;47
12492;1;1;1;60;85; ; ;1800000;1;50;50; ; ;85;1;26,1608050835692;4;8610;03;86
12515;1;2;1;60;85; ;250000; ; ;48;0;6; ;85;1;21,6534838126572;4;9602;57;96
12515;1;3;1;60;85; ;250000; ; ;48;0;6; ;85;1;21,6534838126572;1;5611;99;56
12626;1;1;1;60;95; ;1008000; ; ;48;48; ; ;95;1;5,79877058691403;1;4741;98;47
12647;1;1;1;60;86; ;99; ; ;48;48; ; ;86;1;6,66639045062157;1;8424;58;84
12682;1;1;1;60;86; ; ;99;1;60;24;7;AISLAMIENTO PREVENTIVO POR COVID 19;86;1;5,09372746470728;4;4721;97;47
12682;1;2;1;60;86; ; ;99;1;24;0;7;AISLAMIENTO PREVENTIVO POR COVID 19;86;1;5,09372746470728;4;8121;55;81
12756;1;2;1;60;91; ; ;98;1;30;30; ; ;91;1;8,6110593659144;4;9602;57;96
12756;1;3;1;60;91; ; ;98;1;48;48; ; ;91;1;8,6110593659144;4;9522;03;95
12762;1;1;1;60;94; ; ;500000;1;40;0;6; ;94;1;8,82456208483485;4;4781;45;47
12762;1;1;1;60;86; ; ;99;1;48;8;6; ;86;1;8,82456208483485;4;4781;45;47
12762;1;2;1;60;94; ; ;500000;1;40;0;6; ;94;1;8,82456208483485;4;4781;45;47
12762;1;2;1;60;86; ; ;99;1;40;5;6; ;86;1;8,82456208483485;4;4781;45;47
12831;1;1;1;60;85; ; ;2800000;1;60;40;6; ;85;1;26,1608050835692;1;6820;55;68
12847;1;1;1;60;85; ; ;2000000;1;60;24;6; ;85;1;25,7713789763034;5;0141;61;01
12847;1;3;1;60;85; ;600000; ; ;40;40; ; ;85;1;25,7713789763034;3;9700;54;97
12885;1;1;1;60;85; ; ;2300000;1;60;24;6; ;85;1;29,8346103473415;3;9700;54;97
12906;1;1;1;60;85; ; ;1400000;1;40;40; ; ;85;1;16,5525026147952;1;4723;45;47
12952;1;1;1;60;91; ; ;450000;1;48;0;7;SUSPENSION POR COVID-19;91;1;4,31238488824551;4;4921;98;49
12952;1;2;1;60;91; ;850000; ; ;48;0;3; ;91;1;4,31238488824551;1;4771;45;47
